time,tp
2008-10-01,195.9093623161316
2008-11-01,135.46653270721436
2008-12-01,96.51228785514832
2009-01-01,221.41446733474731
2009-02-01,158.11839866638184
2009-03-01,78.48177289962769
2009-04-01,46.953184604644775
2009-05-01,98.28242659568787
2009-06-01,95.7465934753418
2009-07-01,277.99736976623535
2009-08-01,69.76157426834106
2009-09-01,166.9379997253418
2009-10-01,192.4344506263733
2009-11-01,214.2720651626587
2009-12-01,188.10727071762085
2010-01-01,303.63341331481934
2010-02-01,212.00897789001465
2010-03-01,181.87852573394775
2010-04-01,126.20285511016846
2010-05-01,82.0222795009613
2010-06-01,57.04186677932739
2010-07-01,54.81263065338135
2010-08-01,50.74759387969971
2010-09-01,113.83004665374756
2010-10-01,186.4024977684021
2010-11-01,132.2306728363037
2010-12-01,224.62711763381958
2011-01-01,276.68603324890137
2011-02-01,261.3395195007324
2011-03-01,92.77499651908875
2011-04-01,78.48814487457275
2011-05-01,13.506315648555756
2011-06-01,84.00835275650024
2011-07-01,119.26355957984924
2011-08-01,119.525710105896
2011-09-01,33.374948501586914
2011-10-01,180.8294653892517
2011-11-01,146.50694847106934
2011-12-01,156.1768651008606
2012-01-01,221.41446733474731
2012-02-01,164.86958932876587
2012-03-01,51.53427457809448
2012-04-01,125.12414932250977
2012-05-01,61.82805633544922
2012-06-01,237.74866104125977
2012-07-01,98.93814659118652
2012-08-01,12.719638645648956
2012-09-01,41.62341356277466
2012-10-01,106.01915979385376
2012-11-01,100.69571256637573
2012-12-01,246.65707445144653
2013-01-01,114.93614315986633
2013-02-01,224.74135208129883
2013-03-01,182.86198377609253
2013-04-01,61.67382001876831
2013-05-01,115.65745806694031
2013-06-01,274.4230556488037
2013-07-01,115.78841876983643
2013-08-01,40.12607038021088
2013-09-01,163.89235496520996
2013-10-01,92.25046634674072
2013-11-01,109.38853025436401
2013-12-01,125.75445508956909
2014-01-01,187.25476598739624
2014-02-01,128.68577575683594
2014-03-01,186.5992751121521
2014-04-01,54.44034934043884
2014-05-01,115.39507842063904
2014-06-01,72.58728504180908
2014-07-01,51.403313875198364
2014-08-01,50.354257225990295
2014-09-01,173.15603256225586
2014-10-01,33.89732539653778
2014-11-01,195.23687839508057
2014-12-01,236.95341777801514
2015-01-01,205.02313041687012
2015-02-01,208.57422637939453
2015-03-01,202.1381072998047
2015-04-01,63.13316345214844
2015-05-01,88.38221430778503
2015-06-01,51.5216588973999
2015-07-01,211.44843101501465
2015-08-01,35.53650712966919
2015-09-01,195.55405139923096
2015-10-01,214.98904848098755
2015-11-01,268.2049083709717
2015-12-01,260.7536315917969
2016-01-01,199.7778434753418
2016-02-01,271.40912532806396
2016-03-01,97.69253063201904
2016-04-01,101.33028030395508
2016-05-01,192.6312427520752
2016-06-01,158.18193912506104
2016-07-01,31.536832451820374
2016-08-01,179.7148175239563
2016-09-01,94.60441589355469
2016-10-01,119.59130501747131
2016-11-01,101.64745330810547
2016-12-01,190.92646980285645
2017-01-01,269.73609161376953
2017-02-01,131.8246192932129
2017-03-01,89.30007743835449
2017-04-01,63.38685750961304
2017-05-01,122.80406618118286
2017-06-01,73.22162389755249
2017-07-01,5.704216659069061
2017-08-01,78.41617798805237
2017-09-01,32.16929912567139
2017-10-01,155.25899457931519
2017-11-01,114.9087381362915
2017-12-01,256.4263334274292
2018-01-01,177.6166968345642
2018-02-01,86.99464797973633
2018-03-01,156.50461053848267
2018-04-01,9.898245334625244
2018-05-01,38.880228996276855
2018-06-01,69.54163312911987
2018-07-01,13.63750547170639
2018-08-01,47.862807273864746
2018-09-01,92.06660270690918
2018-10-01,195.51602935791016
2018-11-01,104.56614017486572
2018-12-01,119.39452028274536
2019-01-01,185.87796020507812
2019-02-01,185.35971641540527
2019-03-01,116.18198823928833
2019-04-01,95.7465934753418
2019-05-01,129.16377925872803
2019-06-01,62.498602867126465
2019-07-01,28.19310873746872
2019-08-01,24.587005376815796
2019-09-01,153.54998588562012
2019-10-01,57.36967921257019
2019-11-01,99.80745792388916
2019-12-01,159.8485689163208
2020-01-01,165.74933195114136
2020-02-01,137.39128065109253
2020-03-01,44.58444380760193
2020-04-01,19.098445773124695
2020-05-01,37.76557743549347
2020-06-01,129.3119716644287
2020-07-01,25.308087468147278
2020-08-01,179.78040504455566
2020-09-01,16.750842332839966
2020-10-01,102.34769248962402
2020-11-01,113.3224368095398
2020-12-01,195.38483953475952
2021-01-01,339.30111026763916
2021-02-01,101.20767021179199
2021-03-01,168.1751832962036
2021-04-01,29.377564787864685
2021-05-01,69.4991946220398
2021-06-01,126.52002811431885
2021-07-01,43.535390853881836
2021-08-01,51.53427457809448
2021-09-01,63.83098840713501
2021-10-01,255.11499691009521
2021-11-01,65.41728973388672
2021-12-01,103.26556301116943
2022-01-01,202.00715398788452
2022-02-01,60.40484046936035
2022-03-01,255.5084629058838
2022-04-01,87.11747646331787
2022-05-01,80.64548110961914
2022-06-01,64.08490419387817
2022-07-01,13.768695294857025
2022-08-01,144.70283317565918
2022-09-01,204.50067043304443
2022-10-01,208.49804210662842
2022-11-01,119.41373348236084
2022-12-01,189.94299697875977
2023-01-01,169.28984594345093
2023-02-01,249.37705612182617
2023-03-01,136.1138243675232
2023-04-01,91.8761658668518
2023-05-01,14.490008354187012
2023-06-01,123.22068214416504
2023-07-01,53.763577699661255
2023-08-01,91.98831582069397
2023-09-01,80.51856994628906
2023-10-01,323.17193126678467
2023-11-01,205.4524040222168
2023-12-01,74.74448156356812
